log_name,NSP,F1 Score,Accuracy,Precision,Recall
1101001,0.5766425728797913,0.8860759493670886,0.883,0.8488805970149254,0.9266802443991853
0011001,0.6124833226203918,0.7952095808383234,0.829,0.9623188405797102,0.6775510204081633
0100100,0.5598493218421936,0.8297872340425532,0.824,0.7234401349072512,0.9727891156462585
1011000,0.6059260964393616,0.9657198824681684,0.965,0.9535783365570599,0.9781746031746031
1110010,0.7006992697715759,0.9115770282588879,0.903,0.8445945945945946,0.9900990099009901
0000100,0.556307315826416,0.9228971962616823,0.934,0.9729064039408867,0.8777777777777778
1200100,0.5731979012489319,0.8228279386712096,0.792,0.7166172106824926,0.966
1200011,0.6049064993858337,0.7721005677210057,0.719,0.6538461538461539,0.9425742574257425
1210110,0.6526088714599609,0.8517179023508138,0.836,0.7464342313787639,0.991578947368421
1201001,0.5508880615234375,0.8343891402714932,0.817,0.7447495961227787,0.948559670781893
1210111,0.6560720205307007,0.8355387523629488,0.826,0.758147512864494,0.9305263157894736
0001001,0.5160224437713623,0.864,0.881,0.9895287958115183,0.7667342799188641
1210100,0.6594772934913635,0.8811059907834101,0.871,0.7979966611018364,0.9835390946502057
1100111,0.5963377952575684,0.8330341113105925,0.814,0.760655737704918,0.9206349206349206
1110110,0.6780700087547302,0.9017341040462428,0.898,0.8372093023255814,0.9770354906054279
0011100,0.5342946648597717,0.9490740740740741,0.956,0.9534883720930233,0.9447004608294931
0001010,0.5096383094787598,0.9151450053705693,0.921,0.9906976744186047,0.8502994011976048
0001000,0.5140244364738464,0.9614181438998957,0.963,0.9892703862660944,0.9350912778904665
0100011,0.5843678116798401,0.8196428571428571,0.798,0.7332268370607029,0.9291497975708503
0211101,0.5038740038871765,0.8772635814889336,0.878,0.8352490421455939,0.923728813559322
0201001,0.49233564734458923,0.8454861111111112,0.822,0.7515432098765432,0.9662698412698413
1010111,0.6669018268585205,0.8461538461538463,0.864,0.9234567901234568,0.7807933194154488
0211010,0.5430711507797241,0.8834123222748815,0.877,0.8132635253054101,0.966804979253112
1100100,0.5871347784996033,0.8523364485981308,0.842,0.7612687813021702,0.9681528662420382
1011100,0.5677116513252258,0.9434782608695652,0.948,0.9194915254237288,0.96875
0101001,0.5568123459815979,0.8383937316356513,0.835,0.7955390334572491,0.8861283643892339
1200010,0.5991929769515991,0.7899432278994323,0.741,0.6689560439560439,0.9643564356435643
0201111,0.46130549907684326,0.8325266214908035,0.827,0.7624113475177305,0.9168443496801706
1110000,0.7119903564453125,0.9089184060721062,0.904,0.8403508771929824,0.9896694214876033
0211111,0.5214904546737671,0.8761904761904763,0.883,0.828,0.9303370786516854
1001010,0.5321030616760254,0.9535398230088495,0.958,0.9908045977011494,0.9189765458422174
1110101,0.6768550276756287,0.8928238583410997,0.885,0.8330434782608696,0.9618473895582329
0111000,0.6210905909538269,0.9350912778904664,0.936,0.8934108527131783,0.9808510638297873
1200000,0.5919174551963806,0.824390243902439,0.784,0.7090909090909091,0.9844660194174757
0001011,0.5172414183616638,0.8466819221967963,0.866,0.9919571045576407,0.7385229540918163
0010001,0.694984495639801,0.8145539906103286,0.842,0.9036458333333334,0.7414529914529915
0211110,0.5082979202270508,0.906610703043022,0.911,0.8503937007874016,0.9707865168539326
1211100,0.5881363153457642,0.918918918918919,0.916,0.8623188405797102,0.9834710743801653
1010010,0.6793084144592285,0.9416581371545547,0.943,0.9330628803245437,0.9504132231404959
1011110,0.5604535937309265,0.9352678571428571,0.942,0.9229074889867841,0.9479638009049773
0200000,0.5536248087882996,0.7824000000000001,0.728,0.652,0.978
0100111,0.5573039650917053,0.8430826369545033,0.831,0.7668918918918919,0.9360824742268041
0210011,0.6430901288986206,0.8864668483197093,0.875,0.8187919463087249,0.9663366336633663
0010100,0.6303088665008545,0.9488752556237219,0.95,0.928,0.9707112970711297
1100010,0.6152638792991638,0.841225626740947,0.829,0.761344537815126,0.9398340248962656
0211100,0.5047470331192017,0.9087378640776699,0.906,0.8387096774193549,0.9915254237288136
1000110,0.5696439743041992,0.9122401847575057,0.924,0.9634146341463414,0.8662280701754386
1201000,0.5480355620384216,0.8658649398704903,0.855,0.7865546218487395,0.9629629629629629
0200110,0.538375973701477,0.7502338634237606,0.733,0.6103500761035008,0.9733009708737864
0110100,0.6352792978286743,0.922339405560882,0.919,0.8604651162790697,0.993801652892562
1000011,0.5902957320213318,0.9059459459459459,0.913,0.9858823529411764,0.838
1111010,0.6543695330619812,0.9276190476190476,0.924,0.8774774774774775,0.9838383838383838
1100110,0.5925686359405518,0.8361381753764393,0.815,0.7552,0.9365079365079365
0111010,0.617418646812439,0.9261083743842364,0.925,0.8719851576994434,0.9873949579831933
0110011,0.6708958148956299,0.8820798514391829,0.873,0.8347978910369068,0.9350393700787402
0010110,0.6327008008956909,0.9369565217391305,0.942,0.9073684210526316,0.9685393258426966
0211000,0.538409948348999,0.9132075471698113,0.908,0.8432055749128919,0.9958847736625515
0010010,0.6548879742622375,0.9249999999999999,0.928,0.9061224489795918,0.9446808510638298
0101111,0.49773886799812317,0.8518155053974485,0.849,0.811214953271028,0.8966942148760331
1100101,0.5831337571144104,0.8149568552253117,0.807,0.743006993006993,0.9023354564755839
0000001,0.586646318435669,0.9267192784667418,0.935,0.9739336492890995,0.8838709677419355
0111110,0.565601646900177,0.9011689691817215,0.907,0.8446215139442231,0.9658314350797267
0210101,0.6189975142478943,0.8930581613508441,0.886,0.8235294117647058,0.9754098360655737
1010100,0.6468448042869568,0.9508840864440078,0.95,0.9325626204238922,0.969939879759519
1101111,0.547394871711731,0.8373983739837398,0.84,0.8289738430583501,0.8459958932238193
1010011,0.7097300291061401,0.8862660944206008,0.894,0.921875,0.8533057851239669
1101100,0.5586329102516174,0.8774703557312253,0.876,0.8117001828153565,0.9548387096774194
1211110,0.5874530673027039,0.8932419196865817,0.891,0.8216216216216217,0.9785407725321889
1201011,0.5492992401123047,0.8290909090909091,0.812,0.7524752475247525,0.9230769230769231
1001101,0.48552942276000977,0.8335358444714459,0.863,0.9884726224783862,0.7205882352941176
1101010,0.5833687782287598,0.8868274582560297,0.878,0.8198970840480274,0.9656565656565657
1010000,0.6928845047950745,0.9444444444444445,0.942,0.9232209737827716,0.9666666666666667
1011010,0.6068196892738342,0.9397849462365592,0.944,0.9337606837606838,0.9458874458874459
1200001,0.5880898833274841,0.8140293637846656,0.772,0.7018284106891702,0.9689320388349515
0111111,0.5544109344482422,0.8612334801762115,0.874,0.8336886993603412,0.8906605922551253
0000111,0.5561957955360413,0.9322429906542056,0.942,0.9779411764705882,0.890625
1110001,0.7180300951004028,0.9050387596899224,0.902,0.8521897810218978,0.9648760330578512
1000100,0.5669429302215576,0.9390519187358917,0.946,0.9719626168224299,0.9082969432314411
0000110,0.5515344142913818,0.9705882352941176,0.974,0.9839449541284404,0.9575892857142857
1001100,0.49173733592033386,0.9334811529933481,0.94,0.9882629107981221,0.884453781512605
0210001,0.6299319267272949,0.8780934922089827,0.867,0.7917355371900826,0.98559670781893
0200011,0.5507488250732422,0.7632687447346251,0.719,0.6389280677009873,0.9476987447698745
0210100,0.6167095899581909,0.9078947368421052,0.902,0.8385416666666666,0.9897540983606558
1001011,0.52241450548172,0.856453558504222,0.881,0.9861111111111112,0.7569296375266524
0201011,0.49240973591804504,0.8231046931407942,0.804,0.7378640776699029,0.9306122448979591
1010110,0.6497045755386353,0.9505154639175258,0.952,0.9389002036659878,0.9624217118997912
0010000,0.6651690602302551,0.9519832985386222,0.954,0.9306122448979591,0.9743589743589743
1210010,0.6934913992881775,0.8861646234676007,0.87,0.7981072555205048,0.9960629921259843
1000000,0.589500367641449,0.9774919614147911,0.979,0.9934640522875817,0.9620253164556962
1201110,0.5306522250175476,0.8455598455598454,0.84,0.7863554757630161,0.9144050104384134
1111011,0.665183424949646,0.8882294757665677,0.887,0.8701550387596899,0.907070707070707
0011101,0.5536050200462341,0.773841961852861,0.834,0.9466666666666667,0.6543778801843319
1101000,0.5741774439811707,0.888045540796964,0.882,0.8312611012433393,0.9531568228105907
1201010,0.5497041940689087,0.8474576271186441,0.829,0.7575757575757576,0.9615384615384616
0001101,0.47331929206848145,0.8337801608579088,0.876,0.9779874213836478,0.7266355140186916
0010011,0.6899814009666443,0.8449438202247191,0.862,0.8952380952380953,0.8
0111101,0.5714956521987915,0.8831460674157304,0.896,0.8562091503267973,0.9118329466357309
1110111,0.6752864122390747,0.8658777120315583,0.864,0.8205607476635514,0.9164926931106472
0010111,0.647540271282196,0.8822857142857142,0.897,0.8976744186046511,0.8674157303370786
1011001,0.6454333662986755,0.8237934904601572,0.843,0.9483204134366925,0.7281746031746031
0201000,0.48712968826293945,0.8651488616462347,0.846,0.774294670846395,0.9801587301587301
0000010,0.5893518328666687,0.930327868852459,0.932,0.961864406779661,0.9007936507936508
0101011,0.5457460880279541,0.8248031496062993,0.822,0.7744916820702403,0.8821052631578947
1110011,0.7194250226020813,0.9170549860205032,0.911,0.8661971830985915,0.9742574257425742
1211000,0.6143564581871033,0.901923076923077,0.898,0.8286219081272085,0.989451476793249
0011110,0.5195775032043457,0.9468926553672317,0.953,0.9415730337078652,0.9522727272727273
1111110,0.6140679717063904,0.9071770334928229,0.903,0.8571428571428571,0.9634146341463414
0101010,0.548200249671936,0.8560157790927022,0.854,0.8051948051948052,0.9136842105263158
1111111,0.6193225979804993,0.8727272727272728,0.874,0.8674698795180723,0.8780487804878049
0010101,0.6396103501319885,0.8926673751328374,0.899,0.9071274298056156,0.8786610878661087
0210000,0.6281691789627075,0.8838060384263495,0.873,0.7957166392092258,0.9938271604938271
1101101,0.558875560760498,0.8701825557809331,0.872,0.8234165067178503,0.9225806451612903
1201101,0.5251122713088989,0.8343313373253493,0.834,0.7641681901279708,0.9186813186813186
1111100,0.6084315180778503,0.9263803680981595,0.928,0.8813229571984436,0.9762931034482759
0200101,0.5330599546432495,0.7996575342465754,0.766,0.6797671033478894,0.9708939708939709
1001000,0.5314303040504456,0.9516806722689076,0.954,0.9805194805194806,0.9244897959183673
1101110,0.5576950311660767,0.8904109589041096,0.888,0.8504672897196262,0.9342915811088296
0200100,0.5279957056045532,0.797971259509721,0.761,0.6723646723646723,0.9812889812889813
1211010,0.6142211556434631,0.8890977443609023,0.882,0.8342151675485009,0.9517102615694165
0110010,0.6657038927078247,0.9170464904284412,0.909,0.8539898132427843,0.9901574803149606
1210001,0.6845360994338989,0.8706099815157117,0.86,0.7956081081081081,0.9612244897959183
0201100,0.46957722306251526,0.8298918387413964,0.827,0.7377622377622378,0.9483146067415731
1200111,0.5800392031669617,0.7368421052631579,0.7,0.6176470588235294,0.9130434782608695
1100001,0.6049244999885559,0.8336283185840708,0.812,0.75,0.9382470119521913
0011111,0.556156575679779,0.8238276299112801,0.861,0.9312320916905444,0.7386363636363636
0100110,0.5530582666397095,0.8640148011100833,0.853,0.7835570469798657,0.9628865979381444
0100001,0.5824961066246033,0.8217194570135747,0.803,0.7346278317152104,0.9322381930184805
1210011,0.6900580525398254,0.8845814977973567,0.869,0.8006379585326954,0.9881889763779528
1211111,0.5859967470169067,0.8621761658031089,0.867,0.8336673346693386,0.8927038626609443
0011011,0.6032816171646118,0.7864644107351224,0.817,0.9439775910364145,0.674
0000000,0.581948459148407,0.9826086956521738,0.984,0.9934065934065934,0.9720430107526882
1201100,0.5239832997322083,0.844400396432111,0.843,0.7689530685920578,0.9362637362637363
0201101,0.45898881554603577,0.8183632734530939,0.818,0.7360861759425493,0.9213483146067416
0101101,0.501632571220398,0.8639175257731959,0.868,0.8042226487523992,0.933184855233853
0011000,0.574543833732605,0.9545454545454545,0.956,0.9665271966527197,0.9428571428571428
1011101,0.5956339836120605,0.7635402906208719,0.821,0.9352750809061489,0.6450892857142857
0211011,0.5454681515693665,0.8918660287081339,0.887,0.827708703374778,0.966804979253112
1100011,0.6159404516220093,0.8180961357210179,0.807,0.7495682210708118,0.9004149377593361
1001111,0.48129937052726746,0.8314321926489228,0.867,0.9969604863221885,0.7130434782608696
1000111,0.5693203806877136,0.8645320197044335,0.89,0.9859550561797753,0.7697368421052632
1211101,0.5907918214797974,0.8957298907646475,0.895,0.8623326959847036,0.9318181818181818
0101110,0.49613648653030396,0.8720379146919433,0.865,0.8056042031523643,0.9504132231404959
0110001,0.6764066219329834,0.9013539651837524,0.898,0.8519195612431444,0.9568788501026694
1211011,0.6193045377731323,0.8880382775119617,0.883,0.8467153284671532,0.9336016096579477
0000101,0.5535098314285278,0.8899637243047159,0.909,0.9761273209549072,0.8177777777777778
1111001,0.6624695062637329,0.8680765357502518,0.869,0.8517786561264822,0.8850102669404517
1201111,0.5290558338165283,0.8168462291870716,0.813,0.7693726937269373,0.8705636743215032
0200111,0.5406898260116577,0.7603464870067372,0.751,0.6299840510366826,0.9587378640776699
1211001,0.6247280836105347,0.8608094768015794,0.859,0.8089053803339518,0.919831223628692
1110100,0.6699442863464355,0.9033457249070633,0.896,0.8408304498269896,0.9759036144578314
0110101,0.6413857936859131,0.921153846153846,0.918,0.8615107913669064,0.9896694214876033
0001100,0.47209057211875916,0.9527186761229314,0.96,0.9641148325358851,0.9415887850467289
0111011,0.6258320808410645,0.8764278296988577,0.881,0.86652977412731,0.8865546218487395
1000101,0.5745823979377747,0.896305125148987,0.913,0.9868766404199475,0.8209606986899564
0101000,0.5536578893661499,0.8906098741529526,0.887,0.8363636363636363,0.9523809523809523
0001111,0.47636622190475464,0.8501291989664084,0.884,0.9909638554216867,0.744343891402715
1100000,0.6070516705513,0.8563829787234043,0.838,0.7715654952076677,0.9621513944223108
0001110,0.47399404644966125,0.9197604790419163,0.933,0.9770992366412213,0.8687782805429864
1111000,0.6649579405784607,0.9326829268292683,0.931,0.8884758364312267,0.9815195071868583
1101011,0.5840890407562256,0.8322399250234302,0.821,0.7762237762237763,0.896969696969697
0100010,0.583834707736969,0.8289703315881327,0.804,0.7285276073619632,0.9615384615384616
1200101,0.5724226236343384,0.7926727726894256,0.751,0.6790299572039943,0.952
0111001,0.6305348873138428,0.9092762487257899,0.911,0.87279843444227,0.948936170212766
0110111,0.637627124786377,0.8735632183908046,0.879,0.8038461538461539,0.9565217391304348
1210101,0.6589726209640503,0.8878504672897196,0.88,0.8133561643835616,0.977366255144033
1011111,0.5798190832138062,0.8261964735516373,0.862,0.9318181818181818,0.7420814479638009
