log_name,NSP,F1 Score,Accuracy,Precision,Recall
1201111,0.5308839082717896,0.7974797479747974,0.775,0.7009493670886076,0.9248434237995825
0200111,0.5405463576316833,0.7217777777777779,0.687,0.5694249649368864,0.9854368932038835
1211001,0.6219854354858398,0.8830188679245283,0.876,0.7986348122866894,0.9873417721518988
1110100,0.669628381729126,0.8922800718132855,0.88,0.8068181818181818,0.9979919678714859
0110101,0.6426070928573608,0.9077212806026366,0.902,0.8339100346020761,0.9958677685950413
0001100,0.47665438055992126,0.975438596491228,0.979,0.9765807962529274,0.9742990654205608
0111011,0.6258320808410645,0.9130009775171066,0.911,0.8537477148080439,0.9810924369747899
1000101,0.5730933547019958,0.9333333333333333,0.942,0.9854368932038835,0.8864628820960698
0101000,0.5491014122962952,0.8363636363636363,0.82,0.7455429497568882,0.9523809523809523
0001111,0.47250044345855713,0.8923821039903265,0.911,0.9584415584415584,0.834841628959276
1100000,0.6028504371643066,0.8402366863905324,0.811,0.7298091042584435,0.9900398406374502
0001110,0.4738183319568634,0.9632183908045976,0.968,0.9789719626168224,0.9479638009049773
1111000,0.6612253189086914,0.9207258834765999,0.917,0.8607142857142858,0.9897330595482546
1101011,0.5839908123016357,0.8421985815602837,0.822,0.7503949447077409,0.9595959595959596
0100010,0.5843932032585144,0.8229255774165953,0.793,0.7125925925925926,0.9736842105263158
1200101,0.572151243686676,0.7795786061588331,0.728,0.6553133514986376,0.962
0111001,0.6353281736373901,0.9076142131979695,0.909,0.8679611650485437,0.951063829787234
0110111,0.6346825957298279,0.8663316582914573,0.867,0.7724014336917563,0.9862700228832952
1210101,0.6601413488388062,0.875229357798165,0.864,0.7897350993377483,0.9814814814814815
1011111,0.5854249000549316,0.8758782201405153,0.894,0.9077669902912622,0.8461538461538461
