log_name,NSP,F1 Score,Accuracy,Precision,Recall
0010011,0.5441080927848816,0.9057971014492754,0.896,0.8278145695364238,1.0
0200003,0.5796957015991211,1.0,1.0,1.0,1.0
1001114,0.484127014875412,0.9878542510121457,0.988,1.0,0.976
1110100,0.5641538500785828,0.9242424242424243,0.92,0.8776978417266187,0.976
0100113,0.5918285846710205,1.0,1.0,1.0,1.0
1201011,0.5966086387634277,0.9338842975206612,0.936,0.9658119658119658,0.904
1201104,0.5648275017738342,0.907563025210084,0.912,0.9557522123893806,0.864
0000110,0.47854211926460266,0.9881422924901185,0.988,0.9765625,1.0
0110010,0.5774012804031372,0.9505703422053232,0.948,0.9057971014492754,1.0
0110011,0.5777020454406738,0.9433962264150945,0.94,0.8928571428571429,1.0
1001111,0.5175439119338989,0.9878542510121457,0.988,1.0,0.976
0200114,0.5487675070762634,0.9505703422053232,0.948,0.9057971014492754,1.0
1211110,0.549736499786377,0.84375,0.84,0.8244274809160306,0.864
0210004,0.5393649339675903,0.8960573476702508,0.884,0.8116883116883117,1.0
1100004,0.5914521217346191,0.9919354838709677,0.992,1.0,0.984
0211114,0.5130189657211304,0.9612403100775193,0.96,0.9323308270676691,0.992
0011101,0.5114881992340088,0.9578544061302682,0.956,0.9191176470588235,1.0
1200000,0.541113018989563,0.9723320158102766,0.972,0.9609375,0.984
0201002,0.5227113366127014,0.9960159362549801,0.996,0.9920634920634921,1.0
1110011,0.6164591312408447,0.8929889298892988,0.884,0.8287671232876712,0.968
0110013,0.5940445065498352,0.9652509652509652,0.964,0.9328358208955224,1.0
0201112,0.5535355806350708,0.9689922480620156,0.968,0.9398496240601504,1.0
1211102,0.4963110685348511,0.9372384937238494,0.94,0.9824561403508771,0.896
1101113,0.6119857430458069,0.9495798319327732,0.952,1.0,0.904
0210114,0.5201704502105713,0.9025270758122744,0.892,0.8223684210526315,1.0
0000003,0.5662174820899963,1.0,1.0,1.0,1.0
1000002,0.5653276443481445,1.0,1.0,1.0,1.0
1000012,0.4879376292228699,1.0,1.0,1.0,1.0
1201103,0.5612406134605408,0.923728813559322,0.928,0.9819819819819819,0.872
0001012,0.5379765033721924,1.0,1.0,1.0,1.0
1000103,0.5585635304450989,1.0,1.0,1.0,1.0
0211103,0.484998494386673,0.9727626459143969,0.972,0.946969696969697,1.0
1101102,0.56749427318573,0.967479674796748,0.968,0.9834710743801653,0.952
1011104,0.5098242163658142,0.8620689655172413,0.84,0.7575757575757576,1.0
1010001,0.5684309005737305,0.8692579505300353,0.852,0.7784810126582279,0.984
1100103,0.5866789221763611,0.9754098360655737,0.976,1.0,0.952
1011103,0.5401093363761902,0.8865248226950355,0.872,0.7961783439490446,1.0
1111103,0.5905777215957642,0.8995983935742972,0.9,0.9032258064516129,0.896
1210101,0.5500430464744568,0.8928571428571428,0.88,0.8064516129032258,1.0
0111004,0.5685518383979797,0.8960573476702508,0.884,0.8116883116883117,1.0
0110103,0.5678114295005798,0.9505703422053232,0.948,0.9057971014492754,1.0
1000013,0.5163924098014832,0.9881422924901185,0.988,0.9765625,1.0
0101100,0.5443606972694397,0.9842519685039369,0.984,0.9689922480620154,1.0
1201000,0.569871187210083,0.9959839357429718,0.996,1.0,0.992
0001114,0.48806631565093994,1.0,1.0,1.0,1.0
1001110,0.47020331025123596,0.9878542510121457,0.988,1.0,0.976
0110001,0.6076574325561523,0.9259259259259259,0.92,0.8620689655172413,1.0
0110102,0.5512223839759827,0.9225092250922509,0.916,0.8561643835616438,1.0
0101011,0.5688192844390869,0.9959839357429718,0.996,1.0,0.992
0110112,0.5778526663780212,0.9124087591240876,0.904,0.8389261744966443,1.0
1201110,0.5363357067108154,0.9327731092436975,0.936,0.9823008849557522,0.888
0001003,0.526889443397522,1.0,1.0,1.0,1.0
0200111,0.5642338991165161,0.9960159362549801,0.996,0.9920634920634921,1.0
0111100,0.5469042658805847,0.9505703422053232,0.948,0.9057971014492754,1.0
0211010,0.5311799645423889,0.9191176470588236,0.912,0.8503401360544217,1.0
0201004,0.5297302603721619,1.0,1.0,1.0,1.0
1100114,0.6025862693786621,0.959016393442623,0.96,0.9831932773109243,0.936
0111110,0.5571443438529968,0.929368029739777,0.924,0.8680555555555556,1.0
1111012,0.6130986213684082,0.8864468864468864,0.876,0.8175675675675675,0.968
0010112,0.4796954393386841,0.9727626459143969,0.972,0.946969696969697,1.0
0210100,0.5024267435073853,0.9398496240601504,0.936,0.8865248226950354,1.0
0211014,0.5265946984291077,0.929368029739777,0.924,0.8680555555555556,1.0
0211002,0.5526398420333862,0.9353612167300379,0.932,0.8913043478260869,0.984
0000114,0.495459645986557,0.9920634920634921,0.992,0.984251968503937,1.0
0000013,0.5581730008125305,1.0,1.0,1.0,1.0
0201010,0.5635984539985657,0.9920634920634921,0.992,0.984251968503937,1.0
0010001,0.5578478574752808,0.8928571428571428,0.88,0.8064516129032258,1.0
0001004,0.5145561695098877,1.0,1.0,1.0,1.0
0200103,0.5218350291252136,1.0,1.0,1.0,1.0
0000014,0.4981023669242859,0.9920634920634921,0.992,0.984251968503937,1.0
1201102,0.5576537251472473,0.919831223628692,0.924,0.9732142857142857,0.872
1210010,0.5645161271095276,0.8773234200743494,0.868,0.8194444444444444,0.944
0101001,0.5790646076202393,1.0,1.0,1.0,1.0
1111001,0.61165851354599,0.9242424242424243,0.92,0.8776978417266187,0.976
0010100,0.48991742730140686,0.9398496240601504,0.936,0.8865248226950354,1.0
0100102,0.5703421831130981,0.9959839357429718,0.996,1.0,0.992
1210013,0.5836634635925293,0.8764044943820225,0.868,0.823943661971831,0.936
0110014,0.5482254028320312,0.9578544061302682,0.956,0.9191176470588235,1.0
1210011,0.5747028589248657,0.8509090909090908,0.836,0.78,0.936
0101110,0.5481022000312805,1.0,1.0,1.0,1.0
1200110,0.5811353325843811,0.9754098360655737,0.976,1.0,0.952
0200010,0.5484887361526489,0.9960159362549801,0.996,0.9920634920634921,1.0
1210114,0.5286054015159607,0.8791208791208791,0.868,0.8108108108108109,0.96
0010012,0.5181239247322083,0.8741258741258742,0.856,0.7763975155279503,1.0
1010104,0.5350818037986755,0.8745519713261649,0.86,0.7922077922077922,0.976
0201111,0.5253178477287292,0.9803921568627451,0.98,0.9615384615384616,1.0
0111113,0.5332428812980652,0.9057971014492754,0.896,0.8278145695364238,1.0
1210000,0.557267427444458,0.9172932330827067,0.912,0.8652482269503546,0.976
0011003,0.5312103629112244,0.9225092250922509,0.916,0.8561643835616438,1.0
0011100,0.5041297078132629,0.8620689655172413,0.84,0.7575757575757576,1.0
0210101,0.5209072232246399,0.9057971014492754,0.896,0.8278145695364238,1.0
0100110,0.5681115984916687,1.0,1.0,1.0,1.0
0100100,0.5638680458068848,1.0,1.0,1.0,1.0
1001104,0.5564287900924683,0.9878542510121457,0.988,1.0,0.976
0101111,0.5662916302680969,1.0,1.0,1.0,1.0
1110113,0.586589515209198,0.9718875502008033,0.972,0.9758064516129032,0.968
0110100,0.5227978229522705,0.9191176470588236,0.912,0.8503401360544217,1.0
0110004,0.5631946921348572,0.9363295880149813,0.932,0.8802816901408451,1.0
0011102,0.5317615270614624,0.9727626459143969,0.972,0.946969696969697,1.0
0011103,0.5446763634681702,0.9433962264150945,0.94,0.8928571428571429,1.0
1010114,0.5166124105453491,0.929368029739777,0.924,0.8680555555555556,1.0
0201014,0.5369874238967896,1.0,1.0,1.0,1.0
0001010,0.49527084827423096,0.9881422924901185,0.988,0.9765625,1.0
1111014,0.5888673067092896,0.9201520912547528,0.916,0.8768115942028986,0.968
0000111,0.48090559244155884,0.9880478087649401,0.988,0.9841269841269841,0.992
1110001,0.5920069813728333,0.9393939393939394,0.936,0.8920863309352518,0.992
0201000,0.5268223881721497,1.0,1.0,1.0,1.0
1200014,0.5744905471801758,0.9838709677419355,0.984,0.991869918699187,0.976
0101012,0.5733855366706848,0.9959839357429718,0.996,1.0,0.992
0000112,0.49011072516441345,0.9959839357429718,0.996,1.0,0.992
1211014,0.5499362945556641,0.8529411764705883,0.84,0.7891156462585034,0.928
1200012,0.5994809865951538,0.9878542510121457,0.988,1.0,0.976
1210001,0.6079457402229309,0.9172932330827067,0.912,0.8652482269503546,0.976
1010103,0.5283222794532776,0.9104477611940298,0.904,0.8531468531468531,0.976
0000001,0.5504287481307983,1.0,1.0,1.0,1.0
1111110,0.5889086127281189,0.900398406374502,0.9,0.8968253968253969,0.904
1201112,0.5377687215805054,0.9243697478991596,0.928,0.9734513274336283,0.88
0001113,0.4892096519470215,0.9878542510121457,0.988,1.0,0.976
0110104,0.5400660037994385,0.9124087591240876,0.904,0.8389261744966443,1.0
1110110,0.5958514213562012,0.9501915708812262,0.948,0.9117647058823529,0.992
0000103,0.5182943940162659,0.9881422924901185,0.988,0.9765625,1.0
1201111,0.5686796307563782,0.9180327868852459,0.92,0.9411764705882353,0.896
0011112,0.46207210421562195,0.9213483146067416,0.916,0.8661971830985915,0.984
