log_name,NSP,F1 Score,Accuracy,Precision,Recall
1010104,0.5350818037986755,0.9242424242424243,0.92,0.8776978417266187,0.976
0201111,0.5253178477287292,0.9881422924901185,0.988,0.9765625,1.0
0111113,0.5332428812980652,0.9063670411985019,0.9,0.852112676056338,0.968
1210000,0.557267427444458,0.945736434108527,0.944,0.9172932330827067,0.976
0011003,0.5312103629112244,0.9465648854961832,0.944,0.9051094890510949,0.992
0011100,0.5041297078132629,0.9225092250922509,0.916,0.8561643835616438,1.0
0210101,0.5209072232246399,0.9541984732824427,0.952,0.9124087591240876,1.0
0100110,0.5681115984916687,1.0,1.0,1.0,1.0
0100100,0.5638680458068848,1.0,1.0,1.0,1.0
1001104,0.5564287900924683,0.9878542510121457,0.988,1.0,0.976
0101111,0.5662916302680969,1.0,1.0,1.0,1.0
1110113,0.586589515209198,0.9711934156378601,0.972,1.0,0.944
0110100,0.5227978229522705,0.9765625,0.976,0.9541984732824428,1.0
0110004,0.5631946921348572,0.9469696969696969,0.944,0.8992805755395683,1.0
0011102,0.5317615270614624,1.0,1.0,1.0,1.0
0011103,0.5446763634681702,0.9469696969696969,0.944,0.8992805755395683,1.0
1010114,0.5166124105453491,0.9469696969696969,0.944,0.8992805755395683,1.0
0201014,0.5369874238967896,1.0,1.0,1.0,1.0
0001010,0.49527084827423096,1.0,1.0,1.0,1.0
1111014,0.5888673067092896,0.9343629343629344,0.932,0.9029850746268657,0.968
0000111,0.48090559244155884,0.9880478087649401,0.988,0.9841269841269841,0.992
1110001,0.5920069813728333,0.9725490196078431,0.972,0.9538461538461539,0.992
0201000,0.5268223881721497,1.0,1.0,1.0,1.0
1200014,0.5744905471801758,0.9838709677419355,0.984,0.991869918699187,0.976
0101012,0.5733855366706848,0.983739837398374,0.984,1.0,0.968
0000112,0.49011072516441345,0.9959839357429718,0.996,1.0,0.992
1211014,0.5499362945556641,0.8702290076335878,0.864,0.8321167883211679,0.912
1200012,0.5994809865951538,0.9878542510121457,0.988,1.0,0.976
1210001,0.6079457402229309,0.9606299212598426,0.96,0.9457364341085271,0.976
1010103,0.5283222794532776,0.9568627450980391,0.956,0.9384615384615385,0.976
0000001,0.5504287481307983,1.0,1.0,1.0,1.0
1111110,0.5889086127281189,0.9112903225806451,0.912,0.9186991869918699,0.904
1201112,0.5377687215805054,0.9282700421940928,0.932,0.9821428571428571,0.88
0001113,0.4892096519470215,0.9754098360655737,0.976,1.0,0.952
0110104,0.5400660037994385,0.9649805447470818,0.964,0.9393939393939394,0.992
1110110,0.5958514213562012,0.9802371541501976,0.98,0.96875,0.992
0000103,0.5182943940162659,0.992,0.992,0.992,0.992
1201111,0.5686796307563782,0.9322033898305084,0.936,0.990990990990991,0.88
0011112,0.46207210421562195,0.9283018867924528,0.924,0.8785714285714286,0.984
1101011,0.61300128698349,0.9451476793248946,0.948,1.0,0.896
0210003,0.5705562233924866,0.9323308270676692,0.928,0.8794326241134752,0.992
0201100,0.5009944438934326,0.9959839357429718,0.996,1.0,0.992
1200102,0.5335153937339783,0.9795918367346939,0.98,1.0,0.96
0100111,0.5769805312156677,1.0,1.0,1.0,1.0
0000004,0.526745617389679,0.9765625,0.976,0.9541984732824428,1.0
0011111,0.5107827186584473,0.9615384615384615,0.96,0.9259259259259259,1.0
0010103,0.5019623637199402,0.9881422924901185,0.988,0.9765625,1.0
1001010,0.5174815654754639,0.9841269841269842,0.984,0.9763779527559056,0.992
1201012,0.5649263858795166,0.9451476793248946,0.948,1.0,0.896
0001000,0.5135523080825806,0.9881422924901185,0.988,0.9765625,1.0
1100000,0.6114314794540405,0.9800796812749003,0.98,0.9761904761904762,0.984
1210100,0.5424633622169495,0.9253731343283581,0.92,0.8671328671328671,0.992
0011114,0.5101794600486755,0.9803921568627451,0.98,0.9615384615384616,1.0
1011014,0.5113588571548462,0.8888888888888888,0.876,0.8051948051948052,0.992
0200101,0.5283634662628174,0.9803921568627451,0.98,0.9615384615384616,1.0
1211012,0.5947270393371582,0.9262295081967212,0.928,0.9495798319327731,0.904
0101014,0.5725157856941223,0.9959839357429718,0.996,1.0,0.992
1211000,0.5184215307235718,0.9189189189189189,0.916,0.8880597014925373,0.952
1100013,0.618737518787384,0.983739837398374,0.984,1.0,0.968
0111012,0.5796823501586914,0.9242424242424243,0.92,0.8776978417266187,0.976
0201011,0.5561513304710388,1.0,1.0,1.0,1.0
1001002,0.5385640263557434,0.992,0.992,0.992,0.992
1011000,0.513308584690094,0.9343629343629344,0.932,0.9029850746268657,0.968
0100114,0.5461882948875427,0.9919354838709677,0.992,1.0,0.984
0201103,0.5278970003128052,0.9714285714285714,0.972,0.9916666666666667,0.952
0011000,0.4862618148326874,0.9578544061302682,0.956,0.9191176470588235,1.0
1200002,0.6088002920150757,0.9878542510121457,0.988,1.0,0.976
0201001,0.5519903898239136,0.9960159362549801,0.996,0.9920634920634921,1.0
1100113,0.5932186245918274,0.9669421487603307,0.968,1.0,0.936
1000104,0.5415745377540588,1.0,1.0,1.0,1.0
1010012,0.5325154662132263,0.9609375000000001,0.96,0.9389312977099237,0.984
0011113,0.5033931732177734,0.9920634920634921,0.992,0.984251968503937,1.0
0100103,0.5713698267936707,0.9959839357429718,0.996,1.0,0.992
0211101,0.4790382981300354,0.9689922480620156,0.968,0.9398496240601504,1.0
1101002,0.6207123398780823,0.9714285714285714,0.972,0.9916666666666667,0.952
0210111,0.5695075392723083,0.9578544061302682,0.956,0.9191176470588235,1.0
1110101,0.5645345449447632,0.963855421686747,0.964,0.967741935483871,0.96
1210103,0.532213568687439,0.929368029739777,0.924,0.8680555555555556,1.0
1010013,0.5418810248374939,0.9505703422053232,0.948,0.9057971014492754,1.0
1001013,0.5043877959251404,0.9880478087649401,0.988,0.9841269841269841,0.992
1110004,0.5667862892150879,0.9363295880149813,0.932,0.8802816901408451,1.0
1000102,0.5604972243309021,0.9803921568627451,0.98,0.9615384615384616,1.0
0110101,0.5654831528663635,0.9727626459143969,0.972,0.946969696969697,1.0
0001013,0.5414158701896667,0.9878542510121457,0.988,1.0,0.976
0111000,0.5777634978294373,0.9803921568627451,0.98,0.9615384615384616,1.0
0210113,0.5375946760177612,0.9649805447470818,0.964,0.9393939393939394,0.992
1210110,0.5730604529380798,0.96,0.96,0.96,0.96
0101010,0.5725157856941223,1.0,1.0,1.0,1.0
0100003,0.5930864214897156,1.0,1.0,1.0,1.0
0011110,0.5061076879501343,0.9398496240601504,0.936,0.8865248226950354,1.0
0000011,0.5368407368659973,0.9959839357429718,0.996,1.0,0.992
1110104,0.5691033601760864,0.9201520912547528,0.916,0.8768115942028986,0.968
0001103,0.5384284257888794,1.0,1.0,1.0,1.0
1100002,0.6134912371635437,0.9919354838709677,0.992,1.0,0.984
1110114,0.603087306022644,0.9538461538461539,0.952,0.9185185185185185,0.992
0200113,0.5709038376808167,1.0,1.0,1.0,1.0
1110003,0.5853137969970703,0.9649805447470818,0.964,0.9393939393939394,0.992
0001001,0.5277498960494995,1.0,1.0,1.0,1.0
0210110,0.5454545021057129,0.9505703422053232,0.948,0.9057971014492754,1.0
1100112,0.6167396306991577,0.9626556016597512,0.964,1.0,0.928
0211113,0.49085018038749695,0.9718875502008033,0.972,0.9758064516129032,0.968
0210102,0.5352809429168701,0.9363295880149813,0.932,0.8802816901408451,1.0
1001103,0.5468406081199646,0.9878542510121457,0.988,1.0,0.976
0100010,0.575663149356842,1.0,1.0,1.0,1.0
0111003,0.5689802765846252,0.9465648854961832,0.944,0.9051094890510949,0.992
0010014,0.4817461371421814,0.9259259259259259,0.92,0.8620689655172413,1.0
0211012,0.562971293926239,0.9644268774703557,0.964,0.953125,0.976
0111103,0.5094989538192749,0.9225092250922509,0.916,0.8561643835616438,1.0
1010111,0.5137459635734558,0.9879518072289156,0.988,0.9919354838709677,0.984
1001101,0.5680603384971619,0.9878542510121457,0.988,1.0,0.976
1201100,0.5429897308349609,0.9243697478991596,0.928,0.9734513274336283,0.88
1001011,0.5332219004631042,0.9802371541501976,0.98,0.96875,0.992
1011002,0.5666914582252502,0.8782287822878229,0.868,0.815068493150685,0.952
1001012,0.525282084941864,0.9878542510121457,0.988,1.0,0.976
0111102,0.5421793460845947,0.9541984732824427,0.952,0.9124087591240876,1.0
1211101,0.5158524513244629,0.9256198347107438,0.928,0.9572649572649573,0.896
1110012,0.5986436009407043,0.923076923076923,0.92,0.8888888888888888,0.96
0211100,0.462167888879776,0.9505703422053232,0.948,0.9057971014492754,1.0
1010010,0.48291781544685364,0.9157509157509157,0.908,0.8445945945945946,1.0
0101114,0.5568289160728455,0.9959839357429718,0.996,1.0,0.992
1000111,0.5119803547859192,0.9959839357429718,0.996,1.0,0.992
1101003,0.6028493046760559,0.9669421487603307,0.968,1.0,0.936
0201003,0.5307329893112183,0.9959839357429718,0.996,1.0,0.992
0011104,0.5140411257743835,0.9328358208955224,0.928,0.8741258741258742,1.0
1210112,0.5592575073242188,0.9486166007905138,0.948,0.9375,0.96
0000012,0.5195655226707458,0.9920634920634921,0.992,0.984251968503937,1.0
1100001,0.6076210141181946,0.9919354838709677,0.992,1.0,0.984
1211113,0.5764060616493225,0.9098712446351932,0.916,0.9814814814814815,0.848
0101103,0.5642639994621277,0.976,0.976,0.976,0.976
1100010,0.6031929850578308,0.9800796812749003,0.98,0.9761904761904762,0.984
1111000,0.5708951354026794,0.9266409266409267,0.924,0.8955223880597015,0.96
0011012,0.4843549132347107,0.9025270758122744,0.892,0.8223684210526315,1.0
1111010,0.6032689213752747,0.9111111111111111,0.904,0.8482758620689655,0.984
0010111,0.5072335004806519,0.9578544061302682,0.956,0.9191176470588235,1.0
0101113,0.5772263407707214,0.983739837398374,0.984,1.0,0.968
1011101,0.5155857801437378,0.9084249084249085,0.9,0.8378378378378378,0.992
1000113,0.5185856819152832,0.992,0.992,0.992,0.992
1210002,0.5971899032592773,0.9201520912547528,0.916,0.8768115942028986,0.968
0210011,0.55971360206604,0.9429657794676806,0.94,0.8985507246376812,0.992
1201002,0.5500495433807373,0.9959839357429718,0.996,1.0,0.992
1201114,0.5370522141456604,0.9500000000000001,0.952,0.991304347826087,0.912
1200010,0.5460399985313416,0.976,0.976,0.976,0.976
0111114,0.550673246383667,0.9363295880149813,0.932,0.8802816901408451,1.0
0010002,0.5774002075195312,0.9881422924901185,0.988,0.9765625,1.0
1111100,0.593733012676239,0.9322033898305084,0.936,0.990990990990991,0.88
1000011,0.49325743317604065,0.9959839357429718,0.996,1.0,0.992
0010102,0.5198267698287964,0.9652509652509652,0.964,0.9328358208955224,1.0
1210003,0.5726743936538696,0.9272030651340996,0.924,0.8897058823529411,0.968
1000114,0.49138712882995605,0.9959839357429718,0.996,1.0,0.992
1010102,0.5513045787811279,0.9242424242424243,0.92,0.8776978417266187,0.976
1011100,0.48869848251342773,0.9225092250922509,0.916,0.8561643835616438,1.0
0110114,0.5466538071632385,0.9191176470588236,0.912,0.8503401360544217,1.0
1210014,0.5642331838607788,0.9140625000000001,0.912,0.8931297709923665,0.936
0110003,0.5943803787231445,0.9433962264150945,0.94,0.8928571428571429,1.0
1011010,0.5013239979743958,0.9253731343283581,0.92,0.8671328671328671,0.992
1111114,0.5872415900230408,0.9024390243902439,0.904,0.9173553719008265,0.888
1110000,0.5690173506736755,0.9225092250922509,0.916,0.8561643835616438,1.0
0201110,0.5497434735298157,0.976,0.976,0.976,0.976
1200114,0.541284441947937,0.9714285714285714,0.972,0.9916666666666667,0.952
0210104,0.533880889415741,0.9469696969696969,0.944,0.8992805755395683,1.0
0010110,0.4488578736782074,0.9363295880149813,0.932,0.8802816901408451,1.0
0110111,0.563023567199707,0.9259259259259259,0.92,0.8620689655172413,1.0
1211001,0.561178982257843,0.9512195121951219,0.952,0.9669421487603306,0.936
0201102,0.500889778137207,0.9919354838709677,0.992,1.0,0.984
1100104,0.5698232650756836,0.9795918367346939,0.98,1.0,0.96
0010000,0.5334411859512329,0.9363295880149813,0.932,0.8802816901408451,1.0
0010003,0.5891315937042236,0.8992805755395683,0.888,0.8169934640522876,1.0
0201013,0.560023844242096,1.0,1.0,1.0,1.0
0100012,0.6067122220993042,1.0,1.0,1.0,1.0
1211111,0.5499516129493713,0.9177489177489178,0.924,1.0,0.848
1111003,0.5916398763656616,0.9384615384615385,0.936,0.9037037037037037,0.976
1211103,0.5116649866104126,0.9256198347107438,0.928,0.9572649572649573,0.896
1211114,0.5271534323692322,0.9021276595744679,0.908,0.9636363636363636,0.848
1210012,0.5970571637153625,0.9626556016597512,0.964,1.0,0.928
0210001,0.5687711834907532,0.9051094890510948,0.896,0.8322147651006712,0.992
0201114,0.5533125400543213,0.9880478087649401,0.988,0.9841269841269841,0.992
1001102,0.5320653915405273,0.983739837398374,0.984,1.0,0.968
1101112,0.600230872631073,0.9583333333333334,0.96,1.0,0.92
0000101,0.5554333329200745,1.0,1.0,1.0,1.0
1110102,0.6102227568626404,0.9523809523809523,0.952,0.9448818897637795,0.96
0211110,0.5063264966011047,0.9803921568627451,0.98,0.9615384615384616,1.0
1110112,0.6150506734848022,0.952755905511811,0.952,0.937984496124031,0.968
1011011,0.5291985869407654,0.9323308270676692,0.928,0.8794326241134752,0.992
1101012,0.6221209168434143,0.9669421487603307,0.968,1.0,0.936
1011113,0.5154299139976501,0.9461538461538462,0.944,0.9111111111111111,0.984
1210104,0.5621877312660217,0.9328358208955224,0.928,0.8741258741258742,1.0
0111101,0.539620041847229,0.9469696969696969,0.944,0.8992805755395683,1.0
0200110,0.5349444150924683,0.9920634920634921,0.992,0.984251968503937,1.0
0101101,0.5689868330955505,1.0,1.0,1.0,1.0
1000101,0.537845253944397,1.0,1.0,1.0,1.0
0111111,0.5609018206596375,0.9166666666666666,0.912,0.8705035971223022,0.968
1111011,0.6070408225059509,0.9554655870445343,0.956,0.9672131147540983,0.944
0101002,0.5687771439552307,0.9959839357429718,0.996,1.0,0.992
1200103,0.5578261017799377,0.9758064516129032,0.976,0.983739837398374,0.968
0111010,0.5773372054100037,0.9363295880149813,0.932,0.8802816901408451,1.0
1011102,0.4993351995944977,0.8992805755395683,0.888,0.8169934640522876,1.0
0100001,0.5817283987998962,1.0,1.0,1.0,1.0
1101103,0.5780304670333862,0.9754098360655737,0.976,1.0,0.952
0000102,0.5588721036911011,1.0,1.0,1.0,1.0
0200000,0.5682847499847412,0.9960159362549801,0.996,0.9920634920634921,1.0
0211112,0.5297501087188721,0.9504132231404959,0.952,0.9829059829059829,0.92
1100012,0.6390085220336914,0.9878542510121457,0.988,1.0,0.976
1010014,0.4976916015148163,0.9225092250922509,0.916,0.8561643835616438,1.0
1011012,0.5251567959785461,0.8921933085501859,0.884,0.8333333333333334,0.96
0011010,0.45277899503707886,0.9652509652509652,0.964,0.9328358208955224,1.0
1110111,0.606174647808075,0.9277566539923955,0.924,0.8840579710144928,0.976
