log_name,NSP,F1 Score,Accuracy,Precision,Recall
1100110,0.5926811695098877,0.8662900188323917,0.858,0.8243727598566308,0.9126984126984127
0111010,0.6186668276786804,0.9291497975708503,0.93,0.896484375,0.9642857142857143
0110011,0.6708958148956299,0.8738049713193117,0.868,0.8494423791821561,0.8996062992125984
0010110,0.629912793636322,0.9551569506726457,0.96,0.9530201342281879,0.9573033707865168
0211000,0.5322167277336121,0.8947885939036381,0.893,0.8568738229755178,0.9362139917695473
0010010,0.6670170426368713,0.9517684887459807,0.955,0.958963282937365,0.9446808510638298
0101111,0.4957447946071625,0.8086021505376344,0.822,0.8430493273542601,0.7768595041322314
1100101,0.5880364179611206,0.8102040816326531,0.814,0.7799607072691552,0.8428874734607219
0000001,0.5891126990318298,0.8553921568627452,0.882,0.9943019943019943,0.7505376344086021
0111110,0.5617842078208923,0.8869752421959096,0.895,0.8408163265306122,0.9384965831435079
0210101,0.6145005822181702,0.8492610837438423,0.847,0.8178368121442126,0.8831967213114754
1010100,0.6570515632629395,0.9497536945812807,0.949,0.9341085271317829,0.9659318637274549
1101111,0.5558190941810608,0.8380952380952381,0.847,0.8646288209606987,0.813141683778234
1010011,0.7093222737312317,0.7928994082840236,0.825,0.9279778393351801,0.6921487603305785
1101100,0.5556865334510803,0.8891213389121339,0.894,0.8655804480651731,0.9139784946236559
1211110,0.5928949117660522,0.9153924566768603,0.917,0.8718446601941747,0.9635193133047211
1201011,0.5504015684127808,0.8093306288032455,0.812,0.8109756097560976,0.8076923076923077
1001101,0.49401068687438965,0.7522935779816513,0.811,1.0,0.6029411764705882
1101010,0.5825503468513489,0.8562992125984251,0.854,0.8349328214971209,0.8787878787878788
1010000,0.691417396068573,0.9408224674022067,0.941,0.9630390143737166,0.9196078431372549
1011010,0.6061575412750244,0.9357997823721436,0.941,0.9409190371991247,0.9307359307359307
1200001,0.5889511108398438,0.8260105448154658,0.802,0.7544141252006421,0.912621359223301
0111111,0.5629869699478149,0.7995110024449877,0.836,0.862796833773087,0.744874715261959
0000111,0.5534119009971619,0.8869565217391304,0.909,1.0,0.796875
1110001,0.7140810489654541,0.878147029204431,0.879,0.8565815324165029,0.9008264462809917
1000100,0.571345329284668,0.9280742459396752,0.938,0.9900990099009901,0.8733624454148472
0000110,0.5528292059898376,0.9414519906323185,0.95,0.9901477832512315,0.8973214285714286
1001100,0.48684096336364746,0.8834498834498834,0.9,0.9921465968586387,0.7962184873949579
0210001,0.6303454041481018,0.8538681948424068,0.847,0.7967914438502673,0.9197530864197531
0200011,0.5520190596580505,0.7551569506726458,0.727,0.6609105180533752,0.8807531380753139
0210100,0.6178141236305237,0.904716073147257,0.901,0.852994555353902,0.9631147540983607
1001011,0.5207228064537048,0.7459893048128342,0.81,1.0,0.5948827292110874
0201011,0.4850975275039673,0.7972027972027972,0.797,0.7808219178082192,0.8142857142857143
1010110,0.6416791677474976,0.9309245483528161,0.935,0.948051948051948,0.9144050104384134
0010000,0.6654141545295715,0.939655172413793,0.944,0.9478260869565217,0.9316239316239316
1210010,0.689588725566864,0.8977777777777778,0.885,0.8184764991896273,0.9940944881889764
1000000,0.5791892409324646,0.9490022172949002,0.954,1.0,0.9029535864978903
1201110,0.5317335724830627,0.8252032520325203,0.828,0.803960396039604,0.8475991649269311
1111011,0.6708749532699585,0.8083700440528635,0.826,0.8886198547215496,0.7414141414141414
0011101,0.5563636422157288,0.6477611940298508,0.764,0.9194915254237288,0.5
1101000,0.5758208632469177,0.8565737051792829,0.856,0.8382066276803118,0.8757637474541752
1201010,0.5547206997871399,0.8472622478386168,0.841,0.8062157221206582,0.8927125506072875
0001101,0.47138842940330505,0.7528735632183907,0.828,0.9776119402985075,0.6121495327102804
0010011,0.6863426566123962,0.7282321899736147,0.794,0.9583333333333334,0.5872340425531914
0111101,0.5779644250869751,0.8068459657701711,0.842,0.8527131782945736,0.765661252900232
1110111,0.667661726474762,0.8390446521287643,0.845,0.8347107438016529,0.8434237995824635
0010111,0.6458314657211304,0.7712418300653595,0.825,0.921875,0.6629213483146067
1011001,0.642880916595459,0.6809583858764187,0.747,0.9342560553633218,0.5357142857142857
0201000,0.48735693097114563,0.8417132216014896,0.83,0.7929824561403509,0.8968253968253969
0000010,0.5855321288108826,0.8934337997847147,0.901,0.9764705882352941,0.8234126984126984
0101011,0.5469241142272949,0.7643171806167401,0.786,0.8013856812933026,0.7305263157894737
1110011,0.7141413688659668,0.8365482233502538,0.839,0.8583333333333333,0.8158415841584158
1211000,0.6154597997665405,0.8994082840236687,0.898,0.8444444444444444,0.9620253164556962
0011110,0.5239567160606384,0.9415887850467289,0.95,0.96875,0.9159090909090909
1111110,0.6171374917030334,0.9123152709359607,0.911,0.8852772466539197,0.9410569105691057
0101010,0.5505890250205994,0.8647497337593184,0.873,0.875,0.8547368421052631
1111111,0.6230685114860535,0.8520084566596194,0.86,0.8876651982378855,0.8191056910569106
0010101,0.6524218916893005,0.8085612366230678,0.839,0.9366391184573003,0.7112970711297071
0210000,0.6265152096748352,0.8810408921933086,0.872,0.8033898305084746,0.9753086419753086
1101101,0.5535720586776733,0.8045454545454545,0.828,0.8530120481927711,0.7612903225806451
1201101,0.5312294960021973,0.8170310701956272,0.841,0.857487922705314,0.7802197802197802
1111100,0.6179628372192383,0.9316508937960041,0.935,0.9096509240246407,0.9547413793103449
0200101,0.5296005606651306,0.7923844061650045,0.771,0.702572347266881,0.9085239085239085
1001000,0.5284296274185181,0.939524838012959,0.944,0.9977064220183486,0.8877551020408163
1101110,0.5551465749740601,0.8795811518324607,0.885,0.8974358974358975,0.8624229979466119
0200100,0.5307953357696533,0.8148148148148149,0.79,0.7075038284839203,0.9604989604989606
1211010,0.6166848540306091,0.918560606060606,0.914,0.8676207513416816,0.9758551307847082
0110010,0.6656307578086853,0.9099264705882353,0.902,0.853448275862069,0.9744094488188977
1210001,0.6867439150810242,0.8480154888673765,0.843,0.8066298342541437,0.8938775510204081
0201100,0.4593150019645691,0.8553459119496856,0.862,0.8015717092337917,0.9168539325842696
1200111,0.5819616913795471,0.7684824902723737,0.762,0.6954225352112676,0.8586956521739131
1100001,0.6069985032081604,0.8388941849380361,0.831,0.8043875685557587,0.8764940239043825
0011111,0.5404430627822876,0.4531516183986371,0.679,0.9047619047619048,0.30227272727272725
0100110,0.5506435036659241,0.8516377649325625,0.846,0.7992766726943942,0.911340206185567
0100001,0.5891941785812378,0.8060301507537689,0.807,0.7893700787401575,0.8234086242299795
1210011,0.6908978819847107,0.8584643848288622,0.847,0.8097731239092496,0.9133858267716536
1211111,0.5886793732643127,0.8431163287086446,0.853,0.8386411889596603,0.8476394849785408
0011011,0.6029444932937622,0.6506024096385542,0.739,0.9838056680161943,0.486
0000000,0.5838276147842407,0.928,0.937,0.9902439024390244,0.8731182795698925
1201100,0.5246396660804749,0.8403001071811361,0.851,0.8200836820083682,0.8615384615384616
0201101,0.4676702916622162,0.8327721661054994,0.851,0.8318385650224215,0.8337078651685393
0101101,0.502629280090332,0.8473019517795637,0.867,0.8744075829383886,0.821826280623608
0011000,0.5863373279571533,0.9508881922675027,0.953,0.974304068522484,0.9285714285714286
1011101,0.5965224504470825,0.6452554744525548,0.757,0.9324894514767933,0.49330357142857145
0211011,0.5465767979621887,0.8422131147540983,0.846,0.8319838056680162,0.8526970954356846
1100011,0.6142895817756653,0.8056394763343404,0.807,0.7827788649706457,0.8298755186721992
1001111,0.4899912178516388,0.6846590909090908,0.778,0.9877049180327869,0.5239130434782608
1000111,0.5754045248031616,0.8062418725617685,0.851,0.9904153354632588,0.6798245614035088
1211101,0.5924748778343201,0.8401727861771058,0.852,0.8800904977375565,0.8037190082644629
0101110,0.49948370456695557,0.8813209494324046,0.885,0.8804123711340206,0.8822314049586777
0110001,0.6810202598571777,0.8638689866939611,0.867,0.8612244897959184,0.86652977412731
1211011,0.6188367605209351,0.8341810783316378,0.837,0.8436213991769548,0.8249496981891348
0000101,0.5578036308288574,0.7867549668874173,0.839,0.9737704918032787,0.66
1111001,0.6640620827674866,0.8491379310344828,0.86,0.8934240362811792,0.8090349075975359
1201111,0.5308839082717896,0.7718918918918919,0.789,0.8004484304932735,0.7453027139874739
0200111,0.5405463576316833,0.7653276955602537,0.778,0.6779026217228464,0.8786407766990292
1211001,0.6219854354858398,0.8425443169968718,0.849,0.8329896907216495,0.8523206751054853
1110100,0.669628381729126,0.9046728971962616,0.898,0.8461538461538461,0.9718875502008032
0110101,0.6426070928573608,0.8943089430894309,0.896,0.88,0.9090909090909091
0001100,0.47665438055992126,0.9268897149938043,0.941,0.9868073878627969,0.8738317757009346
0111011,0.6258320808410645,0.8072562358276645,0.83,0.8768472906403941,0.7478991596638656
1000101,0.5730933547019958,0.8335451080050825,0.869,0.9969604863221885,0.7161572052401747
0101000,0.5491014122962952,0.8460000000000001,0.846,0.8181818181818182,0.8757763975155279
0001111,0.47250044345855713,0.6636500754147813,0.777,0.995475113122172,0.497737556561086
1100000,0.6028504371643066,0.8657534246575342,0.853,0.7993254637436762,0.9442231075697212
0001110,0.4738183319568634,0.8811013767209012,0.905,0.9859943977591037,0.7963800904977375
1111000,0.6612253189086914,0.9350393700787402,0.934,0.8979206049149339,0.9753593429158111
1101011,0.5839908123016357,0.8164102564102563,0.821,0.8291666666666667,0.804040404040404
0100010,0.5843932032585144,0.8304307974335472,0.815,0.7587939698492462,0.917004048582996
1200101,0.572151243686676,0.8096085409252669,0.786,0.7291666666666666,0.91
0111001,0.6353281736373901,0.8511576626240354,0.865,0.8832951945080092,0.8212765957446808
0110111,0.6346825957298279,0.8571428571428572,0.87,0.8245243128964059,0.8924485125858124
1210101,0.6601413488388062,0.8462291870714985,0.843,0.8074766355140187,0.8888888888888888
1011111,0.5854249000549316,0.6519823788546255,0.763,0.9288702928870293,0.502262443438914
